name,href
Kelsey Brenner,https://www.ifm.org/practitioners/kelsey-brenner/
"Ken Kronhaus, MD",https://www.ifm.org/practitioners/ken-kronhaus-md/
Kenneth Stone,https://www.ifm.org/practitioners/ken-stone/
Ken Warren,https://www.ifm.org/practitioners/ken-warren/
"Kerri Husman, MD",https://www.ifm.org/practitioners/kerri-husman/
"Kerry Abbot Schaefer, MD",https://www.ifm.org/practitioners/kerry-abbot-pulliam-md/
Kevin E Farrell,https://www.ifm.org/practitioners/kevin-e-farrell/
"Khanh Perrin, MD",https://www.ifm.org/practitioners/khanh-perrin-md/
"Khoa Huynh, Pharm.D, FAARFM",https://www.ifm.org/practitioners/khoa-huynh-pharm-d-faarfm/
"B. Ki Hacely, ND, LAc",https://www.ifm.org/practitioners/ki-hacely/
"Kim Millman, MD, PhD",https://www.ifm.org/practitioners/kim-millman-md-phd/
Kimberley Shine,https://www.ifm.org/practitioners/kimberley-shine/
"Kimberly Allen, FNP-BC, CEN",https://www.ifm.org/practitioners/kimberly-allen-fnp-bc-cen/
"Kimberly Harm, PhD, APRN-NP",https://www.ifm.org/practitioners/kimberly-harm-phd-aprn-np/
"Kimberly Williamson, PA-C",https://www.ifm.org/practitioners/kimberly-williamson/
"Kris Sargent, DC",https://www.ifm.org/practitioners/kris-sargent/
Kristen Graham,https://www.ifm.org/practitioners/kristen-graham/
"Kristie Lynn Gering, MD",https://www.ifm.org/practitioners/kristie-lynn-gering-md/
Kristie Rosser,https://www.ifm.org/practitioners/kristie-rosser/
Kristin Boyt,https://www.ifm.org/practitioners/kristin-boyt-pa-c/
"Kristin Corbin Oja, DNP, FNP-C",https://www.ifm.org/practitioners/kristin-corbin-oja-dnp-fnp-c/
"Kristin D. Negaard, MD",https://www.ifm.org/practitioners/kristin-negaard-md/
"Kristina Behringer, MD",https://www.ifm.org/practitioners/kristina-behringer-md/
"Kristina Bosnar, DC",https://www.ifm.org/practitioners/kristina-bosnar-dc-caccp-b-sc-cfmp-afmcp/
"Kristine Lokken, PhD",https://www.ifm.org/practitioners/kristine-lokken-phd/
"Kristofer Young, DC",https://www.ifm.org/practitioners/kristofer-young-dc/
"Kristy L Clinton, DC, DABCN, MS",https://www.ifm.org/practitioners/kristy-l-clinton-ms/
"Lara Rosenthal, LAc, MSTOM",https://www.ifm.org/practitioners/lara-rosenthal-lac-mstom/
"Lari Young, MD",https://www.ifm.org/practitioners/lari-young-md/
"Latia Hickerson, PhD, MPH, MSN, WHNP-BC",https://www.ifm.org/practitioners/latia-hickerson/
"Laura Funke, FNP",https://www.ifm.org/practitioners/laura-funke-fnp/
"Laura Hershey, DC",https://www.ifm.org/practitioners/laura-hershey-dc/
"Laura Lagano, MS, RDN, CDN",https://www.ifm.org/practitioners/laura-lagano-ms-rdn-cdn/
"Laura Stone, MD",https://www.ifm.org/practitioners/laura-stone-md/
Laura White,https://www.ifm.org/practitioners/laura-white/
"Lauren Colletti, FNP-C",https://www.ifm.org/practitioners/lauren-colletti-fnp-c/
"Lauren Ruegg, DNP, AGNP-C",https://www.ifm.org/practitioners/lauren-ruegg/
"Laurie C Perla, FNP",https://www.ifm.org/practitioners/laurie-c-perla-fnp/
"Laurie Herscher, MD",https://www.ifm.org/practitioners/laurie-herscher-md/
Lawrence Leibowitz,https://www.ifm.org/practitioners/lawrence-leibowitz/
"Lawrence M Cohen, MD",https://www.ifm.org/practitioners/lawrence-m-cohen-md/
"Laxmi Naik, MD",https://www.ifm.org/practitioners/laxmi-naik-md/
"Leah R Sherman, ND, FABNO",https://www.ifm.org/practitioners/leah-r-sherman-nd/
Leah Streich,https://www.ifm.org/practitioners/leah-streich/
"Lee Anne Walsh, RD, CLT",https://www.ifm.org/practitioners/lee-anne-walsh-rd-clt/
"Lillian W Leong, DO",https://www.ifm.org/practitioners/lillian-w-leong-do/
"Lincoln Westfall, DO",https://www.ifm.org/practitioners/lincoln-westfall/
"Linda A Villalobos, MD",https://www.ifm.org/practitioners/linda-a-villalobos-md/
"Linda Compagnone, MD",https://www.ifm.org/practitioners/linda-compagnone-md/
"Linda E. Yeatts, MD",https://www.ifm.org/practitioners/linda-e-yeatts-md/
"Linda Gibson, MD, FACOG",https://www.ifm.org/practitioners/linda-gibson-md-facog/
"Linda Marie Matteoli, DO",https://www.ifm.org/practitioners/linda-marie-matteoli-do/
"Linda S Cody, MS, RPh",https://www.ifm.org/practitioners/linda-s-cody-ms-rph/
"Linda S. Goggin, MD",https://www.ifm.org/practitioners/linda-s-goggin-md/
"Lindsey Carr, DC",https://www.ifm.org/practitioners/lindsey-carr-dc/
"Linette Williamson, MD",https://www.ifm.org/practitioners/linette-williamson-md/
"Lisa Dorfman, MS, RD, CSSD, LMHC, FAND",https://www.ifm.org/practitioners/lisa-dorfman-ms-rd-cssd-lmhc-fand/
"Lisa Dreher, MS, RDN, LDN",https://www.ifm.org/practitioners/lisa-fischer-ms-rdn-ldn/
"Lisa Gold, MS, FNP",https://www.ifm.org/practitioners/lisa-gold-ms-fnp/
"Lisa Kane, RDN LD",https://www.ifm.org/practitioners/lisa-kane/
"Lisa M Vasile, MSN",https://www.ifm.org/practitioners/lisa-m-vasile-msn/
"Lisa TerHaar, APRN, CNP",https://www.ifm.org/practitioners/lisa-terhaar-aprn-cnp/
"Lobsang Dhondup, OM",https://www.ifm.org/practitioners/lobsang-dhondup-om/
"Lora Solomon, NP",https://www.ifm.org/practitioners/lora-solomon-np/
"Lorena Hillman, MD",https://www.ifm.org/practitioners/lorena-hillman-md/
"Lori Deutsch, D.A.O.M., M.S., L..Ac",https://www.ifm.org/practitioners/lori-deutsch-d-a-o-m-m-s-l-ac/
"Lori L Miller, DC",https://www.ifm.org/practitioners/lori-l-miller-dc/
"Gail Dawson, PMHNP",https://www.ifm.org/practitioners/lorna-gail-dawson/
"Lyla J Blake-Gumbs, MD, MPH",https://www.ifm.org/practitioners/lyla-j-blake-gumbs-md-mph/
"Lyndsey E Patton, FNP-C",https://www.ifm.org/practitioners/lyndsey-e-patton/
"Lynn Kettell-Slifer, ARNP",https://www.ifm.org/practitioners/lynn-kettell-slifer-arnp/
"Lynn Smith, MS, RDN",https://www.ifm.org/practitioners/lynn-smith-ms-rdn/
"M Teresa Swida, DO",https://www.ifm.org/practitioners/m-teresa-swida/
"M. Brie Wieselman, LAc, MTCM",https://www.ifm.org/practitioners/m-brie-wieselman-lac-mtcm/
"Maegan Stanga, DC",https://www.ifm.org/practitioners/maegan-stanga/
"Maggie Covington, MD",https://www.ifm.org/practitioners/maggie-covington-md/
"Mahmoud El Banna, MD",https://www.ifm.org/practitioners/mahmoud-el-banna-md/
"Mandana Shahbazi, MD",https://www.ifm.org/practitioners/mandana-shahbazi-md/
"Margaret Lambke, MS, CNS, LDN, CLT",https://www.ifm.org/practitioners/margaret-lambke-msn/
"Margaret Ward, MSN, RD",https://www.ifm.org/practitioners/margaret-ward-msn-rd/
"Marian C. Chase, ARNP",https://www.ifm.org/practitioners/marian-c-chase-arnp/
Marie McDermott,https://www.ifm.org/practitioners/marie-mcdermott/
"Marina Rasnow-Hill, MD",https://www.ifm.org/practitioners/marina-rasnow-hill-md/
"Marina Rose, DC, CCN",https://www.ifm.org/practitioners/marina-rose-dc-ccn/
"Mark Anna, FNP",https://www.ifm.org/practitioners/mark-anna-fnp/
"Mark Davies, DC, CCN, CCSP",https://www.ifm.org/practitioners/mark-davies-dc-ccn-ccsp/
Mark Malek,https://www.ifm.org/practitioners/mark-malek/
"Mark Su, MD",https://www.ifm.org/practitioners/mark-su-md/
"Marna K. Regehr, FNP",https://www.ifm.org/practitioners/marna-k-regehr-fnp/
"Marsha Nunley, MD",https://www.ifm.org/practitioners/marsha-nunley-md/
"Martha E Wittenberg, MD",https://www.ifm.org/practitioners/martha-e-wittenberg-md/
"Martha Hackett, MD",https://www.ifm.org/practitioners/martha-hackett-md/
"Martha M Grout, MD, MD(H)",https://www.ifm.org/practitioners/martha-m-grout-md-mdh/
"Marti Davis, MD",https://www.ifm.org/practitioners/marti-davis-md/
"Mary Aronson, FNP",https://www.ifm.org/practitioners/mary-aronson-fnp/
"Mary Diana Davis, DO",https://www.ifm.org/practitioners/mary-diana-davis-do/
"Mary Durbin, MD",https://www.ifm.org/practitioners/mary-durbin/
"Mary F Winegardner, PA-c,MPAS",https://www.ifm.org/practitioners/mary-f-winegardner-pa-cmpas/
"Mary R. Fry, ND",https://www.ifm.org/practitioners/mary-fry-nd/
"Mary M Gilbertson, MS, BSN, RN, CHHC",https://www.ifm.org/practitioners/mary-gilbertson-ms-bsn-rn-chhc/
"Mary Gocke, RDN CDN",https://www.ifm.org/practitioners/mary-gocke-rdn-cdn/
"Mary Kay Ross, MD",https://www.ifm.org/practitioners/mary-kay-ross-md/
"Mary Lynn Morales, MS, LAc",https://www.ifm.org/practitioners/mary-lynn-morales-ms-lac/
Mary Pardee,https://www.ifm.org/practitioners/mary-pardee/
"Mary-Beth Charno, APRN",https://www.ifm.org/practitioners/mary-beth-charno-aprn/
"Mathew J Silverman, DO",https://www.ifm.org/practitioners/mathew-j-silverman-do/
"Matthew C Lee, MD",https://www.ifm.org/practitioners/matthew-c-lee-md/
Maureen M. Milota,https://www.ifm.org/practitioners/maureen-milota/
"Maureen Scott, APN-BC",https://www.ifm.org/practitioners/maureen-scott/
Mazhar Afaq,https://www.ifm.org/practitioners/mazhar-afaq/
"Mckay B Crowley, MD",https://www.ifm.org/practitioners/mckay-b-crowley-md/
"Meagan Tanner, AGNP-C",https://www.ifm.org/practitioners/meagan-tanner-agnp/
"Meaghan Dishman, ND, LAc, MSOM",https://www.ifm.org/practitioners/meaghan-hall-dishman-nd-lac-msom/
"Medeya Tsnobiladze, ND",https://www.ifm.org/practitioners/medeya-tsnobiladze-nd/
"Megan A DeBell, MD",https://www.ifm.org/practitioners/megan-a-debell-md/
"Megan Marumoto, MD",https://www.ifm.org/practitioners/megan-marumoto/
"Megan Miller, MSN, FNP-C",https://www.ifm.org/practitioners/megan-miller-bsn-rn/
"Melati Olivia Stevens, DAOM",https://www.ifm.org/practitioners/melati-olivia-stevens-daom/
"Melinda Bower, ND",https://www.ifm.org/practitioners/melinda-bower-nd/
"Melissa L Milan, MD, MS",https://www.ifm.org/practitioners/melissa-milan/
"Melissa P Black, MD",https://www.ifm.org/practitioners/melissa-p-black-md/
"Melissa Reily, MD",https://www.ifm.org/practitioners/melissa-reily-md/
"Melissa Vourlitis, DO",https://www.ifm.org/practitioners/melissa-vourlitis-do/
"Meneah R Haworth, FNP-C",https://www.ifm.org/practitioners/meneah-r-haworth-aprn/
"Merin Marie Kinikini, DNP, FNP, RD",https://www.ifm.org/practitioners/merin-marie-kinikini-dnp-fnp-rd/
Merna Matilsky,https://www.ifm.org/practitioners/merna-matilsky/
Michael Badanek,https://www.ifm.org/practitioners/michael-badanek/
"Michael Bernui, DO",https://www.ifm.org/practitioners/michael-bernui-do/
"Michael Citron, MD, MS",https://www.ifm.org/practitioners/michael-citron-md-ms/
"Michael Pierce, MD",https://www.ifm.org/practitioners/michael-pierce-md/
"Michael Stecher, MD",https://www.ifm.org/practitioners/michael-stecher/
"Michael T Hasman, MD",https://www.ifm.org/practitioners/michael-t-hasman-md/
"Michael Zielinski, DO",https://www.ifm.org/practitioners/michael-zielinski/
"Michelle A Eads, MD",https://www.ifm.org/practitioners/michelle-a-eads-md/
"Michelle Babb, MS, RD",https://www.ifm.org/practitioners/michelle-babb-ms-rd/
Michelle Eckroth,https://www.ifm.org/practitioners/michelle-eckroth/
"Michelle Hemingway, MD",https://www.ifm.org/practitioners/michelle-hemingway-md/
"Michelle Iona, DACM, L.Ac.",https://www.ifm.org/practitioners/michelle-iona/
"Michelle Maile McCaslin, APRN, FNP",https://www.ifm.org/practitioners/michelle-mccaslin-aprn-fnp/
"Michelle Nolph, MSN, NP",https://www.ifm.org/practitioners/michelle-nolph-msn-np/
"Michelle Ross, MA, MS, CNS, LDN",https://www.ifm.org/practitioners/michelle-ross-ma-ms-cns/
"Michelle S Quaye, MD",https://www.ifm.org/practitioners/michelle-s-quaye-md/
"Michelle Wilkinson, MD",https://www.ifm.org/practitioners/michelle-wilkinson/
"Michelle Winchell, ND, MSAOM",https://www.ifm.org/practitioners/michelle-winchell-nd-msaom/
"Mihnea Dumitrescu, MD",https://www.ifm.org/practitioners/mihnea-dumitrescu/
"Minal Vazirani, MD",https://www.ifm.org/practitioners/minal-vazirani-md/
"Minni Malhotra, MD",https://www.ifm.org/practitioners/minni-malhotra/
"Mojgan Arashvand, DO",https://www.ifm.org/practitioners/mojgan-arashvand-do/
"Mollie M James, DO",https://www.ifm.org/practitioners/mollie-m-james-do/
"Mona Jauhar, RD",https://www.ifm.org/practitioners/mona-jauhar-rd/
Monica Doherty,https://www.ifm.org/practitioners/monica-doherty/
"Monica Gulisano, RDN",https://www.ifm.org/practitioners/monica-gulisano-rdn/
"Monica Schiller, PA-C",https://www.ifm.org/practitioners/monica-schiller/
"Monique Martin, DO",https://www.ifm.org/practitioners/monique-martin-do/
"Moumita Majee, DC",https://www.ifm.org/practitioners/moumita-majee-dc/
"Sara Murray, MS, RD",https://www.ifm.org/practitioners/ms-rd/
"Myers Robinson Hurt, III",https://www.ifm.org/practitioners/myers-hurt/
"Mylene Tran Huynh, MD, MPH",https://www.ifm.org/practitioners/mylene-huynh-md-mph/
"Nadia Ali, MD, MPH, ABIHM, FACP",https://www.ifm.org/practitioners/nadia-ali-md-mph-abihm/
"Nael Dagstani, ND",https://www.ifm.org/practitioners/nael-dagstani-nd/
Nagaratina Salem,https://www.ifm.org/practitioners/nagaratina-salem/
"Naila Goldenberg, MD",https://www.ifm.org/practitioners/naila-goldenberg-md/
"Nancy Angell, MS, RD",https://www.ifm.org/practitioners/nancy-angell-ms-rd/
"Nancy Ashmore, MSN",https://www.ifm.org/practitioners/nancy-ashmore-msn/
Nancy Jo Weber,https://www.ifm.org/practitioners/nancy-jo-weber/
"Nancy Sudak, MD",https://www.ifm.org/practitioners/nancy-sudak-md/
"Natalya Denissov, MD",https://www.ifm.org/practitioners/natalya-denissov-md/
"Nathalie Bera-Miller, MD",https://www.ifm.org/practitioners/nathalie-bera-miller-md/
"Neil Verma, MD",https://www.ifm.org/practitioners/neil-verma-md/
"Nellie Grose, MD, MPH",https://www.ifm.org/practitioners/nellie-grose-md-mph/
"Neysa McDonald, MD, MPH",https://www.ifm.org/practitioners/neysa-mcdonald-md-mph/
"Nicholas Hundley, MS, CNS",https://www.ifm.org/practitioners/nicholas-hundley-ms-cns/
"Nicholas Morgan, ND",https://www.ifm.org/practitioners/nicholas-morgan-nd/
Nicole DiNezza,https://www.ifm.org/practitioners/nicole-dinezza/
"Nicole Rivera, DC",https://www.ifm.org/practitioners/nicole-rivera-dc/
"Nicole Thomas, DC, MSHNFM",https://www.ifm.org/practitioners/nicole-thomas/
"Nitikul Solomon, MD, FAAP, MSHA, ABIHM",https://www.ifm.org/practitioners/nitikul-solomon-md-faap-msha-abihm/
"P Sherron Marquina, DC PAK",https://www.ifm.org/practitioners/p-sherron-marquina-dc/
"Paige S Gutheil, DO",https://www.ifm.org/practitioners/paige-gutheil-henderson-do/
"Paige Picard, DO",https://www.ifm.org/practitioners/paige-picard-do/
"Pamela Gregory, MSH",https://www.ifm.org/practitioners/pamela-gregory-msh/
"Pamela J. Hyde, DO",https://www.ifm.org/practitioners/pamela-j-hyde-do/
"Pamela Lockwood, MD",https://www.ifm.org/practitioners/pamela-lockwood-md/
"Pamela Pesta, RPh",https://www.ifm.org/practitioners/pamela-pesta/
Pat Martin,https://www.ifm.org/practitioners/pat-martin/
"Patricia Baldwin, RN, MS, NP",https://www.ifm.org/practitioners/patricia-baldwin-rn-ms-np/
"Patricia Kelly-Holmes, MD",https://www.ifm.org/practitioners/patricia-kelly-holmes-md/
"Patricia Laurel, MD",https://www.ifm.org/practitioners/patricia-laurel-garza/
"Patricia Hannigan Lotito, MD",https://www.ifm.org/practitioners/patricia-lotito-md/
"Patricia Lynn Petitt, DO, MPH",https://www.ifm.org/practitioners/patricia-petitt-do-mph/
"Patricia Shea, DC",https://www.ifm.org/practitioners/patricia-shea-dc/
"Patricia Zub, MD",https://www.ifm.org/practitioners/patricia-zub-md/
"Patrick A Kut, MD",https://www.ifm.org/practitioners/patrick-a-kut-md/
"Paula Carper, Registered Dietitian",https://www.ifm.org/practitioners/paula-carper-registered-dietitian/
"Paula Harrisa Mendelsohn, MPH, RD, LD, CCN",https://www.ifm.org/practitioners/paula-harrisa-mendelsohn-mph-rd-ld-ccn/
Pennie Marchetti,https://www.ifm.org/practitioners/pennie-marchetti/
"Perrin Curran, MD",https://www.ifm.org/practitioners/perrin-curran-md/
Peter Glanville,https://www.ifm.org/practitioners/peter-glanville/
Peter John Muran,https://www.ifm.org/practitioners/peter-muran-md/
"Peter Sanfilippo, MD",https://www.ifm.org/practitioners/peter-sanfilippo-md/
"Phillip Dinn, DC",https://www.ifm.org/practitioners/phillip-dinn-dc/
"Piper Wilson Spohr, DOM",https://www.ifm.org/practitioners/piper-wilson-spohr-dom/
Pompeyo Chavez,https://www.ifm.org/practitioners/pompeyo-chavez/
"Puneet Kumar, MD",https://www.ifm.org/practitioners/puneet-kumar-md/
R P Sowers,https://www.ifm.org/practitioners/r-p-sowers/
Rabia Lynne Vaughns,https://www.ifm.org/practitioners/rabia-lynne-vaughns/
"Rachael Fabbi, DC, DABCI, FIAMA",https://www.ifm.org/practitioners/rachael-fabbi-dc-dabci/
"Rachel C Fischer, MD, MPH",https://www.ifm.org/practitioners/rachel-c-fischer-md-mph/
Rachel Coveny,https://www.ifm.org/practitioners/rachel-coveny/
"Rachel Smith, CNM, ARNP",https://www.ifm.org/practitioners/rachel-smith/
"Rachele Wright, ARNP",https://www.ifm.org/practitioners/rachele-wright/
"Ram K Reddy, M.D.",https://www.ifm.org/practitioners/ram-k-reddy-md/
"Rana Mafee, MD",https://www.ifm.org/practitioners/rana-mafee-md/
"Randy A Cohen, DO",https://www.ifm.org/practitioners/randy-a-cohen-do/
"Rashna K. Staid, MD, ABOIM, FACP",https://www.ifm.org/practitioners/rashna-k-staid-md-facp/
Raymond Troxler,https://www.ifm.org/practitioners/raymond-troxler/
"Reba Peoples, MD",https://www.ifm.org/practitioners/reba-peoples-md/
"Rebecca Becker, FNP-BC",https://www.ifm.org/practitioners/rebecca-becker-fnp-bc/
"Rebecca Carey, MD, MS",https://www.ifm.org/practitioners/rebecca-carey-md-ms/
"Rebecca Ryder, MD",https://www.ifm.org/practitioners/rebecca-ryder-md/
"Regina Chinsio-Kwong, DO",https://www.ifm.org/practitioners/regina-chinsio-kwong-do/
"Reina Marino, MD",https://www.ifm.org/practitioners/reina-marino-md/
"Renee Banning Woods, MD",https://www.ifm.org/practitioners/renee-harrison-md/
"Reshma Patel, MD",https://www.ifm.org/practitioners/reshma-patel-md/
"Ricardo Molczadzki, Lic. Ac.",https://www.ifm.org/practitioners/ricardo-molczadzki/
"Richard Kenneth Gaines, MD",https://www.ifm.org/practitioners/richard-gaines-md/
"Richard Hansen, DMD",https://www.ifm.org/practitioners/richard-hansen-dmd/
"Richard J. Donahue, MD, MPH",https://www.ifm.org/practitioners/richard-j-donahue-md-mph/
Richard Jacobs,https://www.ifm.org/practitioners/richard-jacobs/
"Richard L Yudell, MD",https://www.ifm.org/practitioners/richard-l-yudell-md/
"Richard Panico, MD",https://www.ifm.org/practitioners/richard-panico-md/
Richaritha Gundlapalli,https://www.ifm.org/practitioners/richaritha-gundlapalli/
"Rita Batheja, MS, RDN, CDN, FAND",https://www.ifm.org/practitioners/rita-batheja-ms-rdn-cdn-fand/
"Riva Zuri Robinson, MD",https://www.ifm.org/practitioners/riva-robinson-md/
"Rob Wilson, NP",https://www.ifm.org/practitioners/robert-a-wilson-ms-aprn-cnp/
"Robert Abbott, MD",https://www.ifm.org/practitioners/robert-abbott/
Robert P Goldman,https://www.ifm.org/practitioners/robert-goldman-md/
"Robert J Reier, DC",https://www.ifm.org/practitioners/robert-j-reier-dc/
"Roland Thomas Mills, HHP, CCN, CCMH, INHC",https://www.ifm.org/practitioners/roland-mills-mschn-hhp-ccn-ccmh-inhc/
"Rome Walter, DO",https://www.ifm.org/practitioners/rome-walter-do/
"Ron Ciccone, MD",https://www.ifm.org/practitioners/ron-ciccone-md/
"Ronald Grisanti, DC, MS",https://www.ifm.org/practitioners/ronald-grisanti-dc-ms/
"Rory Faherty, DC",https://www.ifm.org/practitioners/rory-faherty-dc/
"Rose Wenrich, MD",https://www.ifm.org/practitioners/rose-wenrich-md/
"Roseann Funicelli, BSN",https://www.ifm.org/practitioners/roseann-funicelli-bsn/
"Roy R Hall, MD",https://www.ifm.org/practitioners/roy-r-hall-md/
"Ruben Valdes, DC",https://www.ifm.org/practitioners/ruben-valdes-dc/
"Rudrani Banik, MD",https://www.ifm.org/practitioners/rudrani-banik-md/
"Rukhsana Shanbhag, MS.,RDN., CDE., CCN",https://www.ifm.org/practitioners/rukhsana-shanbhag-ms-rdn-cde-ccn/
Russel Sher,https://www.ifm.org/practitioners/russel-sher-dc/
"Ryan Howard Barish, MD",https://www.ifm.org/practitioners/ryan-barish-md/
"Saadia Mian, MD, FACE, ECNU",https://www.ifm.org/practitioners/saadia-mian-md-face-ecnu/
"Safia Lyon, FNP",https://www.ifm.org/practitioners/safia-lyon-fnp/
Salima Shamji,https://www.ifm.org/practitioners/salima-shamji/
"Sally LaMont, ND, LAc",https://www.ifm.org/practitioners/sally-lamont-nd-lac/
"Sally Williams, DO",https://www.ifm.org/practitioners/sally-williams-do/
"Samantha Franceschini, Nutritionist",https://www.ifm.org/practitioners/samantha-franceschini/
"Samir Mahfouz, MD",https://www.ifm.org/practitioners/samir-mahfouz-md/
"Sandeep Kapoor, MD",https://www.ifm.org/practitioners/sandeep-kapoor/
"Sarah Morgan, MS",https://www.ifm.org/practitioners/sarah-morgan-ms/
"Sarah Ryterband, MD",https://www.ifm.org/practitioners/sarah-ryterband-md/
Sarah Stolar,https://www.ifm.org/practitioners/sarah-stolar/
"Sarah Thompson DiPaolo, MS RD CDN CDE CPT",https://www.ifm.org/practitioners/sarah-thompson-dipaolo-ms-rd-cdn-cde-cpt/
"Sarah Yoakam, MD",https://www.ifm.org/practitioners/sarah-yoakam/
"Sari Lehrhoff, MD",https://www.ifm.org/practitioners/sari-lehrhoff-md/
"Sarika Arora, MD",https://www.ifm.org/practitioners/sarika-arora-md/
"Saynur Vardar-Sengul, DDS, PhD",https://www.ifm.org/practitioners/saynur-vardar-sengul-dds-phd/
Scott Noorda,https://www.ifm.org/practitioners/scott-j-noorda-d-o/
"Scott Vander Wielen, DC, DABCI",https://www.ifm.org/practitioners/scott-vander-wielen-dc/
"Screven Edgerton, MD",https://www.ifm.org/practitioners/screven-edgerton-md/
"Seung Lee, PhD, MAc, LAc",https://www.ifm.org/practitioners/seung-lee-phd-mac-lac/
"Shanthalaxmi R Iyer, MD",https://www.ifm.org/practitioners/shanthalaxmi-r-iyer-md/
"Sharon Dennis, DO",https://www.ifm.org/practitioners/sharon-dennis-do/
"Sharon Goldberg, MD",https://www.ifm.org/practitioners/sharon-goldberg-md/
"Sharon L Norling, MD, MBA",https://www.ifm.org/practitioners/sharon-l-norling-md-mba/
"Shefali Shah, DO",https://www.ifm.org/practitioners/shefali-shah-do/
"Sheila Kupersmith, FNP",https://www.ifm.org/practitioners/sheila-kupersmith-fnp/
Sheila Natarajan,https://www.ifm.org/practitioners/sheila-natarajan/
"Shelley Ahrens, DNP, APRN, CNP",https://www.ifm.org/practitioners/shelley-ahrens-dnp-aprn-cnp/
"Shelly Sethi, DO",https://www.ifm.org/practitioners/shelly-sethi-do/
"Shephali Ranpuria, M.D.",https://www.ifm.org/practitioners/shephali-ranpuria-m-d/
"Sheri Lofton, MD",https://www.ifm.org/practitioners/sheri-lofton-md/
"Silvia Panitch, MD",https://www.ifm.org/practitioners/silvia-panitch-md/
Smita Patel,https://www.ifm.org/practitioners/smita-patel-do/
"Smitha Nair, MD",https://www.ifm.org/practitioners/smitha-nair/
Snejana Sharkar,https://www.ifm.org/practitioners/snejana-sharkar/
"Sonja Williams, DO",https://www.ifm.org/practitioners/sonja-williams-do/
"Soyona Rafatjah, MD",https://www.ifm.org/practitioners/soyona-rafatjah-md/
"Stacey Lynn Luetmer, MD",https://www.ifm.org/practitioners/stacey-lynn-luetmer-md/
"Stacy Peterson, MS, CNS, CHHC, CSCS",https://www.ifm.org/practitioners/stacy-peterson-functional-nutrition-educator/
"Stefan Knight, BS, CAR, FMP",https://www.ifm.org/practitioners/stefan-knight-bs-car-fmp/
"Stefania Bray, MD",https://www.ifm.org/practitioners/stefania-bray-md/
"Stephanie Belseth, CPNP, RN, MAN",https://www.ifm.org/practitioners/stephanie-belseth-cpnp-rn-man/
"Stephanie C Jackson, MD",https://www.ifm.org/practitioners/stephanie-c-jackson-md/
"Stephanie Daniel, DO",https://www.ifm.org/practitioners/stephanie-daniel-do/
"Stephanie Davis, DC",https://www.ifm.org/practitioners/stephanie-davis-dc/
"Stephanie Grossman, MD",https://www.ifm.org/practitioners/stephanie-grossman-md/
"Stephanie Lipscombe, CN",https://www.ifm.org/practitioners/stephanie-lipscombe-cn/
Stephanie Moore,https://www.ifm.org/practitioners/stephanie-moore/
"Stephanie Solaris, Certified Health Counselor, Chemical Engineer, Founder and Director Solaris Whole Health",https://www.ifm.org/practitioners/stephanie-solaris-b-sc-cheme-chc-founder-director/
"Stephanie Strozuk, MD",https://www.ifm.org/practitioners/stephanie-strozuk-md/
"Stephen P Elliott, MD",https://www.ifm.org/practitioners/stephen-p-elliott-md/
"Stephen R Bogert, LAc, CH, FMCHC",https://www.ifm.org/practitioners/stephen-r-bogert-lac/
"Stuart Lerner, MD",https://www.ifm.org/practitioners/stuart-lerner-md/
"Sujata M Patel, RD,CCN",https://www.ifm.org/practitioners/sujata-m-patel-rdccn/
"Summer Holmes Mason, MD",https://www.ifm.org/practitioners/summer-holmes-mason/
"Sundeev Singh Gill, DO",https://www.ifm.org/practitioners/sundeev-singh-gill-do/
"Sunita Singh Mann, MD",https://www.ifm.org/practitioners/sunita-singh-mann-md/
"Susan P. Anzalone, MD",https://www.ifm.org/practitioners/susan-anzalone/
"Sue Bentsen, MS, CN, RN",https://www.ifm.org/practitioners/susan-bentsen/
"Susan Cislo, DO",https://www.ifm.org/practitioners/susan-cislo-do/
"Susan Cocke, MD",https://www.ifm.org/practitioners/susan-cocke-md/
"Susan Lan, DO, MPH",https://www.ifm.org/practitioners/susan-lan-do-mph/
"Susan Marie Naylor, FNP-C",https://www.ifm.org/practitioners/susan-marie-naylor-fnp-c/
"Susan R Harris, MSN, CNM, FNP-C",https://www.ifm.org/practitioners/susan-r-harris-msn-cnm-fnp-c/
"Susan M. Scharf, MD",https://www.ifm.org/practitioners/susan-scharf-md/
Susan Walkley,https://www.ifm.org/practitioners/susan-walkley/
"Susan X. Yu, D.O.",https://www.ifm.org/practitioners/susan-x-yu/
Susie Krandel,https://www.ifm.org/practitioners/susie-krandel/
"Suzanna Markstein, NP",https://www.ifm.org/practitioners/suzanna-markstein-np/
"Suzanne Holbrook, M.D.",https://www.ifm.org/practitioners/suzanne-holbrook-m-d/
"Suzanne Stovall, DO",https://www.ifm.org/practitioners/suzanne-stovall-do/
"Suzanne Tershak, FNP",https://www.ifm.org/practitioners/suzanne-tershak-fnp/
Suzi Pick Crystal,https://www.ifm.org/practitioners/suzi-pick-crystal/
"Sylvia H Chudy, MD",https://www.ifm.org/practitioners/sylvia-h-chudy-md/
"Tamara Darragh, ND, DC",https://www.ifm.org/practitioners/tamara-ann-darragh-nd-dc/
"Tamara Macdonald, ND, LAc",https://www.ifm.org/practitioners/tamara-macdonald-nd-lac/
